id_cliente;seg_str;ocupacion;tipo_vivienda;nivel_academico;estado_civil;genero;edad;ingreso_rango;Valor_telecom;edad2
335491;PERSONAL;2;I;I;S;F;22;b. (1.1  2.2MM];85661.89;menos 25
335497;PERSONAL;1;I;I;S;F;22;b. (1.1  2.2MM];71426.1;menos 25
335516;PERSONAL;E;I;I;S;F;22;b. (1.1  2.2MM];2350545;menos 25
335521;PERSONAL;O;I;I;I;F;22;b. (1.1  2.2MM];928465.4;menos 25
335573;PERSONAL;1;I;I;S;F;22;b. (1.1  2.2MM];307225.87;menos 25
335590;PERSONAL;1;F;T;S;M;21;b. (1.1  2.2MM];805504.01;menos 25
335618;PERSONAL;2;I;I;S;F;21;b. (1.1  2.2MM];106504.4;menos 25
335633;PERSONAL;1;I;U;S;M;21;b. (1.1  2.2MM];269778.98;menos 25
335635;PERSONAL;E;R;P;S;F;21;b. (1.1  2.2MM];76549.02;menos 25
335639;PERSONAL;1;I;T;S;M;21;b. (1.1  2.2MM];151703.64;menos 25
335664;PERSONAL;2;I;I;S;M;20;b. (1.1  2.2MM];346056.16;menos 25
335668;PERSONAL;P;I;U;S;F;20;b. (1.1  2.2MM];50932.71;menos 25
335755;PERSONAL;2;I;I;S;M;24;b. (1.1  2.2MM];135878.2;menos 25
335827;PERSONAL;1;I;I;S;M;21;b. (1.1  2.2MM];261269.8;menos 25
335843;PERSONAL;1;I;I;S;F;22;b. (1.1  2.2MM];424098.3;menos 25
335850;PERSONAL;S;I;B;D;F;21;b. (1.1  2.2MM];491660.1;menos 25
335922;PERSONAL;2;I;B;S;M;18;b. (1.1  2.2MM];205870.02;menos 25
335963;PERSONAL;2;I;I;I;F;17;b. (1.1  2.2MM];264966.75;menos 25
335965;PERSONAL;2;I;I;S;F;19;b. (1.1  2.2MM];89532.28;menos 25
335981;PERSONAL;2;I;U;S;M;22;b. (1.1  2.2MM];554309.02;menos 25
335999;PERSONAL;1;I;U;I;M;22;b. (1.1  2.2MM];43463.4;menos 25
336000;PERSONAL;O;I;I;S;F;6;b. (1.1  2.2MM];80394.42;menos 25
336003;PERSONAL;1;I;H;M;M;33;b. (1.1  2.2MM];103893.5;31-35
336027;PERSONAL;1;I;I;S;F;23;b. (1.1  2.2MM];226378.52;menos 25
336033;PERSONAL;1;I;I;S;M;26;b. (1.1  2.2MM];90137.5;25-30
336047;PERSONAL;1;I;T;I;F;26;b. (1.1  2.2MM];11241.3;25-30
336051;PERSONAL;1;I;U;S;M;26;b. (1.1  2.2MM];56047.87;25-30
336067;PERSONAL;1;I;U;S;M;26;b. (1.1  2.2MM];425342.63;25-30
336076;PERSONAL;2;I;I;S;M;26;b. (1.1  2.2MM];99438.56;25-30
336077;PERSONAL;1;F;T;S;F;26;b. (1.1  2.2MM];492670.88;25-30
336086;PERSONAL;1;I;T;S;F;26;b. (1.1  2.2MM];290657.36;25-30
336093;PERSONAL;2;I;I;S;F;25;b. (1.1  2.2MM];373435;25-30
336133;PERSONAL;P;I;U;S;F;26;b. (1.1  2.2MM];43987.42;25-30
336137;PERSONAL;2;I;U;S;M;25;b. (1.1  2.2MM];32993.25;25-30
336146;EMPRENDEDOR;3;I;H;M;F;25;b. (1.1  2.2MM];84556.86;25-30
336149;PERSONAL;1;I;I;S;F;25;b. (1.1  2.2MM];208826.7;25-30
336157;PERSONAL;1;I;U;S;M;25;b. (1.1  2.2MM];317228.68;25-30
336160;EMPRENDEDOR;3;I;I;S;M;25;b. (1.1  2.2MM];406858.15;25-30
336197;PERSONAL;2;I;H;S;F;25;b. (1.1  2.2MM];182861.02;25-30
336199;PERSONAL;1;I;U;S;F;25;b. (1.1  2.2MM];385373.62;25-30
336201;PERSONAL;O;I;I;S;M;25;b. (1.1  2.2MM];134193.83;25-30
336212;PERSONAL;1;I;I;S;F;25;b. (1.1  2.2MM];302303.94;25-30
336214;PERSONAL;1;I;U;S;M;25;b. (1.1  2.2MM];457477.72;25-30
336217;PERSONAL;1;I;T;S;M;25;b. (1.1  2.2MM];35739.57;25-30
336235;PERSONAL;1;I;T;S;F;25;b. (1.1  2.2MM];576346.93;25-30
336244;PERSONAL;1;I;H;S;M;25;b. (1.1  2.2MM];112531.1;25-30
336258;PERSONAL;1;I;U;S;M;25;b. (1.1  2.2MM];171538.94;25-30
336268;PERSONAL;1;F;N;S;M;25;b. (1.1  2.2MM];89515.74;25-30
336269;PERSONAL;1;I;T;S;M;25;b. (1.1  2.2MM];533906.18;25-30
336275;PERSONAL;1;I;I;S;F;25;b. (1.1  2.2MM];570274.64;25-30
336282;PERSONAL;1;I;I;S;M;25;b. (1.1  2.2MM];508919.21;25-30
336301;PERSONAL;1;I;T;S;M;25;b. (1.1  2.2MM];104557.21;25-30
336306;PERSONAL;1;I;I;I;F;25;b. (1.1  2.2MM];199630.92;25-30
336309;PERSONAL;3;I;U;S;F;25;b. (1.1  2.2MM];129989.87;25-30
336340;PERSONAL;1;I;T;S;F;24;b. (1.1  2.2MM];493786.63;menos 25
336343;PERSONAL;1;I;T;S;F;24;b. (1.1  2.2MM];294994.02;menos 25
336376;EMPRENDEDOR;3;I;U;S;M;24;b. (1.1  2.2MM];40185.57;menos 25
336378;PERSONAL;1;I;I;S;M;24;b. (1.1  2.2MM];321172.57;menos 25
336389;PERSONAL;1;I;I;S;F;24;b. (1.1  2.2MM];21331.43;menos 25
336395;PERSONAL;1;I;T;S;F;24;b. (1.1  2.2MM];376504.82;menos 25
336429;PERSONAL;1;I;I;I;F;24;b. (1.1  2.2MM];1800484.28;menos 25
336433;PERSONAL;1;I;U;S;F;24;b. (1.1  2.2MM];160096.45;menos 25
336487;PERSONAL;2;I;H;S;M;24;b. (1.1  2.2MM];43506.29;menos 25
336497;PERSONAL;2;I;I;S;F;24;b. (1.1  2.2MM];46978.27;menos 25
336503;PERSONAL;2;I;I;S;F;24;b. (1.1  2.2MM];347940.65;menos 25
336513;PERSONAL;2;I;I;S;M;24;b. (1.1  2.2MM];315839.36;menos 25
336517;PERSONAL;1;I;I;S;M;23;b. (1.1  2.2MM];43964.82;menos 25
336532;PERSONAL;1;I;T;S;M;23;b. (1.1  2.2MM];259537.1;menos 25
336547;PERSONAL;1;I;T;S;F;23;b. (1.1  2.2MM];45286.16;menos 25
336563;EMPRENDEDOR;3;I;U;S;M;23;b. (1.1  2.2MM];164546.58;menos 25
336570;PERSONAL;1;I;I;S;F;23;b. (1.1  2.2MM];398683.35;menos 25
336584;PERSONAL;O;I;I;I;F;23;b. (1.1  2.2MM];99399.98;menos 25
336589;PERSONAL;1;I;I;S;F;23;b. (1.1  2.2MM];1281360.4;menos 25
336617;PERSONAL;1;I;I;S;F;23;b. (1.1  2.2MM];143189.02;menos 25
336627;PERSONAL;2;I;U;S;M;23;b. (1.1  2.2MM];6055.67;menos 25
336629;PERSONAL;1;I;U;S;F;23;b. (1.1  2.2MM];132820.9;menos 25
336638;PERSONAL;2;I;N;S;F;23;b. (1.1  2.2MM];599021;menos 25
336653;PERSONAL;1;I;I;S;F;22;b. (1.1  2.2MM];52530.06;menos 25
336656;PERSONAL;1;I;I;S;M;22;b. (1.1  2.2MM];58557.17;menos 25
336658;PERSONAL;2;I;U;S;M;22;b. (1.1  2.2MM];187369.9;menos 25
336735;PERSONAL;2;I;I;S;M;22;b. (1.1  2.2MM];49995.08;menos 25
336745;PERSONAL;2;F;U;S;F;22;b. (1.1  2.2MM];86747.55;menos 25
336783;PERSONAL;2;I;I;S;F;21;b. (1.1  2.2MM];145049.44;menos 25
336822;PERSONAL;2;I;I;S;M;20;b. (1.1  2.2MM];215061.8;menos 25
336872;PERSONAL;1;I;I;S;F;25;b. (1.1  2.2MM];189860.68;25-30
336877;PERSONAL;1;I;H;S;F;25;b. (1.1  2.2MM];27606.13;25-30
336894;PERSONAL;1;I;I;S;F;24;b. (1.1  2.2MM];183992.44;menos 25
336910;PERSONAL;2;I;I;S;F;24;b. (1.1  2.2MM];108619;menos 25
336916;PERSONAL;1;I;U;S;F;24;b. (1.1  2.2MM];160650.51;menos 25
336936;PERSONAL;1;I;U;S;F;24;b. (1.1  2.2MM];474608.47;menos 25
336945;PERSONAL;1;I;I;S;F;24;b. (1.1  2.2MM];524588.27;menos 25
336995;PERSONAL;1;I;I;D;M;22;b. (1.1  2.2MM];153855.5;menos 25
337000;PERSONAL;1;I;N;S;M;22;b. (1.1  2.2MM];269685.23;menos 25
337016;PERSONAL;2;I;I;S;F;22;b. (1.1  2.2MM];71939.44;menos 25
337041;PERSONAL;1;I;B;S;F;22;b. (1.1  2.2MM];535651.61;menos 25
337058;PERSONAL;3;I;I;S;M;21;b. (1.1  2.2MM];25269.05;menos 25
337073;PERSONAL;0;I;I;I;F;21;b. (1.1  2.2MM];49107.18;menos 25
337163;PERSONAL;2;I;U;S;M;23;b. (1.1  2.2MM];745209.71;menos 25
337198;PERSONAL;1;I;I;S;M;32;b. (1.1  2.2MM];296557.01;31-35
337214;PERSONAL;2;I;U;S;F;21;b. (1.1  2.2MM];61820.23;menos 25
337287;PERSONAL;1;I;I;M;M;36;b. (1.1  2.2MM];146953.6;36-40
337397;PERSONAL;1;I;I;S;M;20;b. (1.1  2.2MM];96942.56;menos 25
337424;PERSONAL;1;I;I;S;F;20;b. (1.1  2.2MM];36890.95;menos 25
337458;PERSONAL;E;I;T;S;M;21;b. (1.1  2.2MM];43506.16;menos 25
337489;PERSONAL;1;I;I;S;M;20;b. (1.1  2.2MM];78894.36;menos 25
337556;PERSONAL;1;I;T;S;F;20;b. (1.1  2.2MM];223475.2;menos 25
337578;PERSONAL;2;I;I;D;M;20;b. (1.1  2.2MM];581812.22;menos 25
337589;PERSONAL;1;I;I;S;M;20;b. (1.1  2.2MM];57824.37;menos 25
337607;PERSONAL;2;I;I;S;M;19;b. (1.1  2.2MM];137341.1;menos 25
337639;PERSONAL;1;I;I;S;M;21;b. (1.1  2.2MM];1072014.56;menos 25
337659;PERSONAL;2;F;H;S;F;20;b. (1.1  2.2MM];30856.88;menos 25
337700;PERSONAL;1;I;H;S;F;20;b. (1.1  2.2MM];147954.5;menos 25
337709;PERSONAL;1;I;I;S;M;21;b. (1.1  2.2MM];187139.22;menos 25
337731;PERSONAL;2;I;I;S;M;20;b. (1.1  2.2MM];58240.1;menos 25
337774;PERSONAL;1;I;I;S;F;20;b. (1.1  2.2MM];47505.37;menos 25
337820;PERSONAL;1;I;U;F;M;29;b. (1.1  2.2MM];58918.51;25-30
337821;PERSONAL;1;I;I;M;M;32;b. (1.1  2.2MM];45118.05;31-35
338020;EMPRENDEDOR;3;I;H;S;M;33;b. (1.1  2.2MM];287332.19;31-35
338368;PERSONAL;2;I;I;S;F;21;b. (1.1  2.2MM];579157.06;menos 25
338465;PERSONAL;2;I;I;S;F;19;b. (1.1  2.2MM];171831.3;menos 25
338554;PERSONAL;2;I;U;S;M;19;b. (1.1  2.2MM];47080.39;menos 25
338604;PERSONAL;2;I;I;S;M;18;b. (1.1  2.2MM];685857.8;menos 25
74;PERSONAL;1;I;I;M;M;73;a. (0  1.1MM];267059.95;mas 60
233;PERSONAL;1;I;U;M;F;50;a. (0  1.1MM];1070406.24;46-50
765;PERSONAL;1;I;I;I;F;28;a. (0  1.1MM];136752.52;25-30
851;PERSONAL;5;I;U;S;M;71;a. (0  1.1MM];728566.88;mas 60
1229;PERSONAL;1;I;U;M;M;32;a. (0  1.1MM];49682.12;31-35
1234;PERSONAL;P;I;U;S;F;33;a. (0  1.1MM];10307.21;31-35
1258;PERSONAL;1;I;I;M;F;36;a. (0  1.1MM];24824.92;36-40
1510;PERSONAL;2;I;U;S;M;24;a. (0  1.1MM];153350.9;menos 25
1591;PERSONAL;2;I;T;M;M;25;a. (0  1.1MM];807693.95;25-30
1782;PERSONAL;1;I;I;M;F;33;a. (0  1.1MM];313476.97;31-35
1826;PERSONAL;1;I;I;M;F;35;a. (0  1.1MM];426699.17;31-35
1956;EMPRENDEDOR;3;I;I;F;F;32;a. (0  1.1MM];102657.2;31-35
1971;PERSONAL;1;I;I;S;M;31;a. (0  1.1MM];525611.79;31-35
2024;PERSONAL;1;I;I;F;F;39;a. (0  1.1MM];613657.05;36-40
2222;PERSONAL;1;I;I;F;M;34;a. (0  1.1MM];211572.2;31-35
2333;PERSONAL;1;I;I;M;F;30;a. (0  1.1MM];56919.6;25-30
2354;EMPRENDEDOR;3;I;I;F;F;33;a. (0  1.1MM];4935.18;31-35
2355;PERSONAL;1;I;U;M;M;35;a. (0  1.1MM];1823338.4;31-35
2365;PERSONAL;1;I;U;S;F;28;a. (0  1.1MM];243964.16;25-30
2371;PERSONAL;4;I;I;M;F;40;a. (0  1.1MM];685445.4;36-40
2448;PERSONAL;1;I;S;S;F;26;a. (0  1.1MM];805585.08;25-30
2449;PERSONAL;2;I;I;I;M;33;a. (0  1.1MM];271193.4;31-35
2485;PERSONAL;1;I;I;S;M;32;a. (0  1.1MM];196632.24;31-35
2616;PERSONAL;2;I;B;S;M;25;a. (0  1.1MM];122524.36;25-30
2672;PERSONAL;1;I;U;D;F;45;a. (0  1.1MM];10280.91;41-45
2705;PERSONAL;2;I;H;S;M;40;a. (0  1.1MM];158272.49;36-40
2784;PERSONAL;0;I;I;S;F;32;a. (0  1.1MM];404760.5;31-35
2868;PERSONAL;2;I;I;S;F;23;a. (0  1.1MM];39032.95;menos 25
2901;PERSONAL;2;I;I;S;F;24;a. (0  1.1MM];971942.34;menos 25
2935;PERSONAL;5;I;I;M;M;68;a. (0  1.1MM];134850.2;mas 60
3002;PERSONAL;1;I;I;S;M;55;a. (0  1.1MM];158113.7;51-59
3048;PERSONAL;1;I;I;I;M;28;a. (0  1.1MM];154514.8;25-30
4213;PERSONAL;1;I;N;M;M;69;a. (0  1.1MM];142000.81;mas 60
4244;PERSONAL;1;I;I;I;M;55;a. (0  1.1MM];56502.49;51-59
4335;PERSONAL;1;F;H;S;M;36;a. (0  1.1MM];21022.53;36-40
4593;PERSONAL;1;R;H;D;M;41;a. (0  1.1MM];1296976.41;41-45
4642;PERSONAL;2;I;I;I;M;34;a. (0  1.1MM];570663.43;31-35
4834;PERSONAL;1;F;T;S;M;35;a. (0  1.1MM];138770.09;31-35
4949;PERSONAL;E;F;T;M;M;37;a. (0  1.1MM];10109.64;36-40
5424;PERSONAL;5;I;I;M;M;68;a. (0  1.1MM];122907.76;mas 60
5568;PERSONAL;1;I;I;M;M;35;a. (0  1.1MM];63462.52;31-35
5702;PERSONAL;1;I;I;S;M;35;a. (0  1.1MM];174902.06;31-35
6089;PERSONAL;1;I;I;S;M;40;a. (0  1.1MM];114229.89;36-40
6215;EMPRENDEDOR;3;I;P;F;M;37;a. (0  1.1MM];50616;36-40
6272;PERSONAL;1;F;T;S;M;34;a. (0  1.1MM];36489.21;31-35
6418;EMPRENDEDOR;3;I;I;S;M;33;a. (0  1.1MM];147864.8;31-35
7357;EMPRENDEDOR;3;I;P;M;M;65;a. (0  1.1MM];67964.96;mas 60
7598;PERSONAL;1;F;H;S;M;38;a. (0  1.1MM];150566.28;36-40
8137;PERSONAL;1;I;U;S;M;40;a. (0  1.1MM];230037.9;36-40
8251;PERSONAL;1;O;H;M;M;39;a. (0  1.1MM];472023.13;36-40
8260;PERSONAL;1;F;T;M;M;38;a. (0  1.1MM];762962.36;36-40
8597;PERSONAL;1;R;T;F;M;42;a. (0  1.1MM];45712.98;41-45
8666;PERSONAL;1;I;T;S;M;40;a. (0  1.1MM];71835.24;36-40
8819;PERSONAL;1;I;U;I;M;40;a. (0  1.1MM];83692.62;36-40
9507;PERSONAL;P;I;I;D;M;72;a. (0  1.1MM];21308.16;mas 60
9934;PERSONAL;P;I;I;S;M;36;a. (0  1.1MM];746200.3;36-40
10255;PERSONAL;1;I;I;I;M;38;a. (0  1.1MM];93581.33;36-40
10343;PERSONAL;1;I;I;M;M;38;a. (0  1.1MM];124079.8;36-40
10449;PERSONAL;1;F;H;I;M;34;a. (0  1.1MM];224188.46;31-35
10453;PERSONAL;1;I;B;M;M;33;a. (0  1.1MM];61082.19;31-35
10485;EMPRENDEDOR;3;I;T;I;M;33;a. (0  1.1MM];141434.64;31-35
10804;EMPRENDEDOR;3;I;I;S;M;33;a. (0  1.1MM];45913.61;31-35
11041;EMPRENDEDOR;3;I;T;S;M;33;a. (0  1.1MM];46397.36;31-35
11252;PERSONAL;1;I;T;S;M;34;a. (0  1.1MM];45569.19;31-35
11557;PERSONAL;1;I;U;S;M;34;a. (0  1.1MM];46539.19;31-35
11625;PERSONAL;1;I;H;F;M;34;a. (0  1.1MM];93489.74;31-35
12068;PERSONAL;1;F;H;S;M;17;a. (0  1.1MM];206004.12;menos 25
12127;PERSONAL;1;F;T;S;M;36;a. (0  1.1MM];4952.17;36-40
14124;PERSONAL;1;F;T;M;M;37;a. (0  1.1MM];52617.97;36-40
14266;PERSONAL;1;I;H;M;M;35;a. (0  1.1MM];130930.09;31-35
14393;PERSONAL;1;I;I;S;M;40;a. (0  1.1MM];488876.47;36-40
14488;PERSONAL;1;F;T;M;M;37;a. (0  1.1MM];577249.82;36-40
15198;EMPRENDEDOR;3;R;U;S;M;38;a. (0  1.1MM];78412.19;36-40
15208;PERSONAL;2;I;I;S;M;38;a. (0  1.1MM];353677.8;36-40
15458;PERSONAL;1;F;T;F;M;41;a. (0  1.1MM];36806.97;41-45
15541;PERSONAL;1;F;U;F;M;39;a. (0  1.1MM];47050.57;36-40
15690;PERSONAL;1;F;U;F;M;34;a. (0  1.1MM];553219.88;31-35
15722;PERSONAL;1;R;E;S;M;39;a. (0  1.1MM];757793.2;36-40
15986;PERSONAL;I;I;U;M;M;35;a. (0  1.1MM];200272.81;31-35
16180;EMPRENDEDOR;8;I;I;M;M;35;a. (0  1.1MM];2061144.35;31-35
16654;PERSONAL;1;I;B;F;M;32;a. (0  1.1MM];26790.02;31-35
16684;EMPRENDEDOR;8;F;I;I;M;36;a. (0  1.1MM];88972.83;36-40
16779;PERSONAL;1;I;U;S;M;37;a. (0  1.1MM];238338.71;36-40
16788;PERSONAL;1;I;I;S;M;37;a. (0  1.1MM];45080.78;36-40
16813;PERSONAL;I;I;U;M;M;36;a. (0  1.1MM];26369.01;36-40
16899;PERSONAL;1;R;I;S;M;39;a. (0  1.1MM];466157.78;36-40
16934;PERSONAL;1;F;H;O;M;35;a. (0  1.1MM];108027;31-35
17037;EMPRENDEDOR;3;F;I;S;M;40;a. (0  1.1MM];48008.56;36-40
17102;PERSONAL;1;I;B;I;M;39;a. (0  1.1MM];36282.02;36-40
17111;PERSONAL;1;I;I;I;M;39;a. (0  1.1MM];68104.39;36-40
17872;PERSONAL;1;O;U;M;M;43;a. (0  1.1MM];104293.82;41-45
18596;PERSONAL;1;I;I;F;M;36;a. (0  1.1MM];91128.25;36-40
18942;PERSONAL;1;I;B;M;M;56;a. (0  1.1MM];14820.99;51-59
19137;PERSONAL;1;I;H;S;M;36;a. (0  1.1MM];62122.98;36-40
19146;PERSONAL;1;F;P;S;M;36;a. (0  1.1MM];286851.2;36-40
19189;PERSONAL;1;I;U;F;M;36;a. (0  1.1MM];186684.33;36-40
19290;PERSONAL;1;I;B;S;M;41;a. (0  1.1MM];9339.03;41-45
19341;PERSONAL;1;R;U;D;M;38;a. (0  1.1MM];120915.6;36-40
19876;PERSONAL;1;I;U;S;M;34;a. (0  1.1MM];255824.16;31-35
19890;PERSONAL;E;F;H;M;M;36;a. (0  1.1MM];45782.82;36-40
20094;PERSONAL;1;I;T;I;M;47;a. (0  1.1MM];44230.25;46-50
20404;PERSONAL;1;I;I;S;M;36;a. (0  1.1MM];163470.7;36-40
20460;PERSONAL;1;R;T;F;M;33;a. (0  1.1MM];63530.93;31-35
20618;PERSONAL;P;I;U;M;M;38;a. (0  1.1MM];159777.9;36-40
21291;PERSONAL;1;I;I;M;M;60;a. (0  1.1MM];62083.82;mas 60
22054;PERSONAL;P;R;H;S;M;33;a. (0  1.1MM];7145.7;31-35
22818;PERSONAL;1;I;T;S;M;33;a. (0  1.1MM];9954.74;31-35
23192;PERSONAL;1;I;T;S;M;37;a. (0  1.1MM];383200.44;36-40
23271;PERSONAL;5;I;N;I;M;67;a. (0  1.1MM];5078.9;mas 60
23453;EMPRENDEDOR;8;I;I;M;M;38;a. (0  1.1MM];45265.39;36-40
23790;EMPRENDEDOR;8;F;U;S;M;33;a. (0  1.1MM];89761.05;31-35
24111;PERSONAL;2;F;U;M;M;35;a. (0  1.1MM];273094.88;31-35
24308;EMPRENDEDOR;3;I;I;S;M;36;a. (0  1.1MM];11613.21;36-40
24526;PERSONAL;O;O;U;S;M;36;a. (0  1.1MM];87344.8;36-40
24689;PERSONAL;1;F;U;S;M;35;a. (0  1.1MM];33627.88;31-35
25159;PERSONAL;1;F;T;M;M;38;a. (0  1.1MM];19981.01;36-40
25229;PERSONAL;1;I;U;F;M;63;a. (0  1.1MM];11756.18;mas 60
25472;PERSONAL;5;O;U;F;M;66;a. (0  1.1MM];600433.7;mas 60
25651;PERSONAL;1;I;U;M;M;37;a. (0  1.1MM];375110.3;36-40
26512;PERSONAL;1;I;B;F;M;42;a. (0  1.1MM];249778.19;41-45
26643;EMPRENDEDOR;3;R;T;F;M;50;a. (0  1.1MM];19958.27;46-50
27081;PERSONAL;1;R;T;F;M;33;a. (0  1.1MM];121377.6;31-35
27089;PERSONAL;1;I;I;I;M;42;a. (0  1.1MM];118101.6;41-45
27178;PERSONAL;5;O;T;M;M;58;a. (0  1.1MM];136777.19;51-59
27227;PERSONAL;1;F;I;D;M;48;a. (0  1.1MM];134054.57;46-50
27659;PERSONAL;1;F;U;M;M;39;a. (0  1.1MM];13505.8;36-40
27805;PERSONAL;1;R;I;S;M;39;a. (0  1.1MM];48551.36;36-40
27945;EMPRENDEDOR;3;I;I;M;M;36;a. (0  1.1MM];125649.32;36-40
28013;PERSONAL;1;I;B;S;M;35;a. (0  1.1MM];24710.27;31-35
28502;PERSONAL;1;F;U;M;M;38;a. (0  1.1MM];482766.6;36-40
28530;PERSONAL;1;F;H;I;M;38;a. (0  1.1MM];302788.71;36-40
28998;PERSONAL;1;F;I;I;M;36;a. (0  1.1MM];30480.01;36-40
29297;PERSONAL;1;O;H;F;M;59;a. (0  1.1MM];346405.73;51-59
30443;PERSONAL;1;F;T;M;M;46;a. (0  1.1MM];209412.8;46-50
30676;PERSONAL;1;I;I;I;M;40;a. (0  1.1MM];128948.19;36-40
30780;PERSONAL;1;I;T;M;M;37;a. (0  1.1MM];85627.01;36-40
30962;PERSONAL;1;I;U;S;M;36;a. (0  1.1MM];30673.35;36-40
31098;PERSONAL;1;I;I;S;M;36;a. (0  1.1MM];94665.17;36-40
31763;PERSONAL;5;O;U;S;M;53;a. (0  1.1MM];36027.34;51-59
31928;PERSONAL;1;I;T;F;M;63;a. (0  1.1MM];271340.82;mas 60
32095;EMPRENDEDOR;3;I;I;M;M;56;a. (0  1.1MM];146534.5;51-59
32103;PERSONAL;1;I;I;I;M;33;a. (0  1.1MM];261923.42;31-35
32271;PERSONAL;1;O;T;D;M;41;a. (0  1.1MM];39006.53;41-45
32344;PERSONAL;2;F;T;S;M;33;a. (0  1.1MM];301605.75;31-35
32686;PERSONAL;1;O;H;M;M;55;a. (0  1.1MM];55567.74;51-59
32778;PERSONAL;1;I;U;S;M;35;a. (0  1.1MM];375700.13;31-35
32844;PERSONAL;1;I;I;M;M;50;a. (0  1.1MM];177712.5;46-50
33933;PERSONAL;5;O;H;M;M;64;a. (0  1.1MM];184471.61;mas 60
34534;PERSONAL;1;I;I;F;M;62;a. (0  1.1MM];42659.09;mas 60
35077;PERSONAL;1;I;H;O;M;58;a. (0  1.1MM];51320.22;51-59
35976;PERSONAL;4;O;H;I;F;82;a. (0  1.1MM];269571.4;mas 60
36064;PERSONAL;4;I;N;W;F;80;a. (0  1.1MM];113596.8;mas 60
36387;PERSONAL;1;R;P;M;F;59;a. (0  1.1MM];76153.97;51-59
36415;EMPRENDEDOR;8;I;I;F;F;61;a. (0  1.1MM];463794.84;mas 60
36593;PERSONAL;4;I;P;I;F;66;a. (0  1.1MM];863531.07;mas 60
36620;PERSONAL;4;I;H;F;F;43;a. (0  1.1MM];68720.9;41-45
36626;PERSONAL;1;R;T;I;F;36;a. (0  1.1MM];63469.82;36-40
36690;PERSONAL;4;O;U;F;F;39;a. (0  1.1MM];38142.62;36-40
36883;PERSONAL;1;F;I;S;F;35;a. (0  1.1MM];93775.52;31-35
36904;PERSONAL;1;I;I;S;F;54;a. (0  1.1MM];35195.9;51-59
36945;PERSONAL;4;F;U;M;F;51;a. (0  1.1MM];396511.08;51-59
37192;PERSONAL;5;R;U;S;F;62;a. (0  1.1MM];39207.24;mas 60
37565;PERSONAL;4;I;T;D;F;76;a. (0  1.1MM];70677.72;mas 60
37895;PERSONAL;1;F;U;S;F;41;a. (0  1.1MM];256289.19;41-45
37920;PERSONAL;1;I;T;F;F;36;a. (0  1.1MM];341714.9;36-40
38364;PERSONAL;1;O;T;S;F;33;a. (0  1.1MM];451881.59;31-35
38494;PERSONAL;1;I;I;S;F;34;a. (0  1.1MM];139655.4;31-35
38569;PERSONAL;1;I;I;S;F;36;a. (0  1.1MM];505153.77;36-40
38597;PERSONAL;5;I;I;S;F;61;a. (0  1.1MM];44364.52;mas 60
38606;PERSONAL;4;I;I;I;F;73;a. (0  1.1MM];96841.97;mas 60
38723;PERSONAL;1;R;H;M;F;49;a. (0  1.1MM];468415.61;46-50
38917;PERSONAL;5;F;B;S;F;74;a. (0  1.1MM];92434.87;mas 60
39105;PERSONAL;5;R;H;D;F;59;a. (0  1.1MM];67968.88;51-59
39232;PERSONAL;5;I;I;I;F;66;a. (0  1.1MM];36389.18;mas 60
39538;PERSONAL;1;I;I;D;F;55;a. (0  1.1MM];201107.03;51-59
39682;PERSONAL;1;R;T;S;F;33;a. (0  1.1MM];39973.03;31-35
39735;PERSONAL;1;F;P;M;F;68;a. (0  1.1MM];93251.34;mas 60
39757;PERSONAL;1;I;H;S;F;32;a. (0  1.1MM];326452.36;31-35
39926;PERSONAL;4;I;I;S;F;67;a. (0  1.1MM];92650.39;mas 60
40607;PERSONAL;1;R;T;S;F;37;a. (0  1.1MM];417579.78;36-40
40629;EMPRENDEDOR;3;I;I;D;F;37;a. (0  1.1MM];5743.57;36-40
40886;EMPRENDEDOR;3;I;T;M;F;36;a. (0  1.1MM];52525.64;36-40
40931;PERSONAL;1;I;U;S;F;39;a. (0  1.1MM];158777.36;36-40
41147;PERSONAL;5;F;T;D;F;59;a. (0  1.1MM];242552.25;51-59
41164;PERSONAL;1;O;I;S;F;53;a. (0  1.1MM];70337.18;51-59
41536;PERSONAL;4;I;U;M;F;33;a. (0  1.1MM];90045.25;31-35
41774;PERSONAL;4;I;N;I;F;52;a. (0  1.1MM];82262.19;51-59
41930;PERSONAL;1;I;B;S;F;38;a. (0  1.1MM];52700.25;36-40
41993;PERSONAL;1;F;T;S;F;41;a. (0  1.1MM];43385.82;41-45
42502;PERSONAL;1;I;I;S;F;34;a. (0  1.1MM];88994.17;31-35
42558;PERSONAL;1;I;E;M;F;33;a. (0  1.1MM];58426.56;31-35
42563;PERSONAL;1;R;H;F;F;33;a. (0  1.1MM];629916.8;31-35
42669;PERSONAL;1;I;I;I;F;32;a. (0  1.1MM];142990.1;31-35
43211;PERSONAL;1;F;T;S;F;36;a. (0  1.1MM];703493.19;36-40
43315;PERSONAL;1;I;I;I;F;39;a. (0  1.1MM];4845.09;36-40
43350;PERSONAL;P;I;U;D;F;58;a. (0  1.1MM];12451.65;51-59
43586;PERSONAL;5;I;I;W;F;65;a. (0  1.1MM];87755.47;mas 60
43705;PERSONAL;1;I;T;S;F;43;a. (0  1.1MM];55089.08;41-45
